PMY,BMY
64469.14097,17102.00268
63535.28048,16854.27354
66226.27322,17568.1246
67156.03783,17814.76721
66775.12105,17713.7198
65394.80971,17347.55875
60840.19187,16139.33594
58943.79973,15636.27195
63768.74561,16916.20582
63346.87003,16804.2931
61446.38201,16300.14258
60127.50886,15950.2795
57280.87271,15195.14024
54462.90772,14447.60671
51997.18835,13793.51486
50760.23279,13465.38241
49429.072,13112.25974
48319.0887,12817.80976
48740.96427,12929.72248
48798.30658,12944.93392
50272.82315,13336.08519
56510.8474,14990.87236
60287.24816,15992.65422
62699.7211,16632.62115
62683.33758,16628.27503
61180.14986,16229.51804
62396.62602,16552.21784
65173.63222,17288.88606
65624.17895,17408.4045
64272.53877,17049.84917
59619.61982,15815.54962
58448.19833,15504.80166
63142.07607,16749.96653
63125.69255,16745.62041
60987.64353,16178.45107
59984.15309,15912.2509
56998.25704,15120.16958
54487.483,14454.1259
52754.92603,13994.52316
51153.43721,13569.68942
49965.6322,13254.59534
48949.85412,12985.13558
48814.6901,12949.28004
48429.67744,12847.1461
46574.24409,12354.94742
51673.61388,13707.67889
54901.16681,14563.86556
57416.03673,15230.99578
57788.76175,15329.87012
56260.99876,14924.59395
57620.8307,15285.32234
57944.40517,15371.15831
58423.62305,15498.28248
56854.90126,15082.14099
54610.35938,14486.72183
54897.07093,14562.77903
58693.95109,15569.99354
58378.56838,15486.33063
56957.29825,15109.30427
56580.47735,15009.34339
54716.85224,14514.97165
52312.57106,13877.17777
50915.8762,13506.6706
48745.06015,12930.80901
47090.32489,12491.85037
46312.10781,12285.40942
45775.54762,12143.07382
45038.28934,11947.49818
42793.74745,11352.07903
45337.28853,12026.81497
48597.60849,12891.69388
50354.74073,13357.81581
50911.78033,13505.58407
51235.35479,13591.42004
52054.53066,13808.7263
52574.70734,13946.71578
52636.14553,13963.01375
51862.02433,13757.65933
50457.13772,13384.9791
51411.47761,13638.14089
56281.47815,14930.02661
56691.06609,15038.67974
55888.27374,14825.7196
54860.20802,14553.00024
51878.40785,13762.00546
50133.56325,13299.14312
48413.29392,12842.79998
46447.27183,12321.26495
46131.88912,12237.60204
45599.42481,12096.35297
45951.67043,12189.79466
46959.25675,12457.08136
49420.88024,13110.08668
57170.28397,15165.8039
61733.09357,16376.19977
64350.36047,17070.49327
64501.90801,17110.69493
63649.9651,16884.69642
65796.20588,17454.03882
67037.25733,17783.2578
66644.05291,17678.9508
64383.12751,17079.18552
60213.52233,15973.09665
58980.66265,15646.05073
61581.54603,16335.99811
61294.83448,16259.94092
59529.51048,15791.64593
58198.34969,15438.52325
55183.78249,14638.83622
52038.14715,13804.38018
50006.59099,13265.46065
48839.26537,12955.79923
47803.0079,12680.90681
47139.47544,12504.88874
48212.59583,12789.55994
48122.48649,12765.65625
50133.56325,13299.14312
57686.36477,15302.70684
62027.99688,16454.43002
64182.42942,17025.94548
64469.14097,17102.00268
63183.03486,16760.83185
64944.26298,17228.04031
65489.01493,17372.54897
66132.06799,17543.13438
63768.74561,16916.20582
59844.89319,15875.30884
58951.99149,15638.44501
61491.43669,16312.09442
60500.23388,16049.15385
59099.44315,15677.56014
57117.03754,15151.67899
53881.29285,14293.31926
51132.95781,13564.25676
49707.5918,13186.14387
47798.91202,12679.82028
47200.91363,12521.18671
46951.06499,12454.9083
47692.41916,12651.57047
47536.77574,12610.28228
49801.79702,13211.13409
56899.95594,15094.09283
60487.94625,16045.89425
63228.08953,16772.78369
63723.69093,16904.25398
62703.81697,16633.70769
64440.46982,17094.39696
64891.01655,17213.9154
64678.03082,17157.41577
62920.89858,16691.29384
59115.82666,15681.90627
57665.88537,15297.27418
61151.4787,16221.91232
60979.45177,16176.27801
58517.82828,15523.2727
56428.92981,14969.14173
53807.56703,14273.7617
50608.68525,13425.18075
49134.16869,13034.02949
47901.309,12706.98356
46668.44932,12379.93764
46209.71083,12258.24614
47274.63946,12540.74427
47762.0491,12670.0415
49130.07281,13032.94295
56289.66991,14932.19967
60496.13801,16048.06731
62855.36451,16673.90934
62838.98099,16669.56322
61663.46362,16357.72873
64063.64892,16994.43608
64182.42942,17025.94548
64628.88027,17144.3774
62793.92632,16657.61137
58296.65079,15464.60001
57252.20156,15187.53452
61700.32653,16367.50752
61372.65619,16280.58501
58870.0739,15616.71439
57383.2697,15222.30353
54561.20883,14473.68346
51751.43559,13728.32299
50293.30254,13341.51784
48921.18296,12977.52986
47635.07684,12636.35903
46791.3257,12412.53358
47430.28288,12582.03246
48036.47302,12742.8391
49674.82476,13177.45162
56523.13504,14994.13195
60676.3567,16095.87469
63281.33596,16786.9086
62761.15929,16648.91912
61450.47789,16301.22911
62224.59909,16506.58352
65001.60529,17243.25174
65976.42458,17501.84619
64497.81213,17109.60839
60176.65942,15963.31787
59099.44315,15677.56014
61827.29879,16401.18999
61221.10865,16240.38335
59656.48274,15825.3284
57907.54226,15361.37953
55675.28801,14769.21997
53610.96482,14221.6082
51354.13529,13622.92945
49318.48326,13082.92339
47786.62438,12676.56069
47098.51665,12494.02343
47491.72107,12598.33043
46758.55866,12403.84133
45656.76712,12111.56441
50948.64324,13515.36285
54622.64702,14489.98143
57567.58427,15271.19743
57694.55653,15304.8799
56490.368,14985.4397
57719.13181,15311.39909
58448.19833,15504.80166
57911.63813,15362.46606
56875.38066,15087.57364
54868.39978,14555.17331
54593.97586,14482.37571
59074.86787,15671.04095
58657.08818,15560.21476
57571.68015,15272.28397
56027.53363,14862.66166
54573.49646,14476.94305
52320.76282,13879.35084
50489.90475,13393.67135
48962.14175,12988.39517
47065.74962,12485.33118
46852.76389,12428.83155
45714.10943,12126.77585
44444.38683,11789.95115
42740.50102,11337.95412
45255.37094,12005.08434
47778.43262,12674.38762
50428.46656,13377.37338
51313.1765,13612.06414
50686.50696,13445.82485
52259.32463,13863.05287
52689.39196,13977.13865
51546.64162,13673.99642
50580.0141,13417.57503
49048.15522,13011.21233
50678.3152,13443.65179
55552.41163,14736.62403
55757.2056,14790.9506
55314.85063,14673.60522
54172.10029,14370.46299
51444.24464,13646.83314
49179.22336,13045.98133
47721.09031,12659.17619
45472.45255,12062.6705
44640.98904,11842.10465
44403.42804,11779.08583
45398.72672,12043.11294
46152.36852,12243.0347
49367.63381,13095.96177
56887.6683,15090.83324
61704.42241,16368.59405
64407.70278,17085.70471
64448.66158,17096.57002
63576.23928,16865.13885
66091.1092,17532.26907
67631.15983,17940.80484
68028.46013,18046.19838
65665.13775,17419.26982
60758.27428,16117.60532
59062.58023,15667.78136
63748.26621,16910.77317
63596.71867,16870.57151
61659.36774,16356.6422
60315.91931,16000.25994
56289.66991,14932.19967
53991.8816,14322.65561
52263.42051,13864.1394
50965.02676,13519.70898
49482.31843,13126.38465
48388.71865,12836.28079
49343.05853,13089.44258
49011.29231,13001.43355
51124.76605,13562.0837
58890.5533,15622.14704
62269.65376,16518.53537
65140.86519,17280.19381
64882.82479,17211.74234
63973.53957,16970.53239
66873.42215,17739.79655
67717.1733,17963.622
68261.92525,18108.13066
65837.16468,17464.90413
60602.63087,16076.31713
59214.12777,15707.98302
63396.02059,16817.33147
62687.43346,16629.36156
61106.42403,16209.96048
59693.34565,15835.10718
56617.34026,15019.12217
54303.16843,14405.23199
51837.44906,13751.14014
50235.96023,13326.30641
48523.88266,12872.13632
48253.55463,12800.42526
49056.34698,13013.38539
49175.12748,13044.8948
51198.49188,13581.64126
58452.29421,15505.88819
61847.77819,16406.62264
65800.30176,17455.12535
65362.04267,17338.8665
64456.85334,17098.74308
66562.13532,17657.22017
68741.14314,18235.25482
68024.36425,18045.11184
66123.87623,17540.96132
61130.9993,16216.47967
59943.19429,15901.38559
64796.81132,17188.92518
64571.53796,17129.16596
62847.17275,16671.73628
61212.91689,16238.21029
58063.18567,15402.66772
55536.02811,14732.27791
52922.85709,14039.07094
50784.80807,13471.9016
50141.75501,13301.31619
49019.48407,13003.60661
49719.87943,13189.40346
49580.61954,13152.4614
51341.84766,13619.66986
59152.68958,15691.68505
62814.40572,16663.04403
65697.90478,17427.96207
65673.3295,17421.44288
64022.69013,16983.57076
66578.51884,17661.5663
67856.4332,18000.56406
67979.30958,18033.16
66136.16387,17544.22092
61507.8202,16316.44055
60385.54926,16018.73097
64538.77092,17120.47371
63690.9239,16895.56173
60991.73941,16179.5376
59312.42887,15734.05977
56371.5875,14953.93029
54258.11375,14393.28014
52390.39277,13897.82187
50727.46575,13456.69016
49437.26376,13114.4328
48577.1291,12886.26123
49179.22336,13045.98133
49310.2915,13080.75033
51194.396,13580.55473
58239.30848,15449.38857
60860.67127,16144.7686
64256.15525,17045.50305
64313.49756,17060.71449
61823.20291,16400.10346
62961.85737,16702.15916
65443.96026,17360.59713
65550.45312,17388.84694
63953.06018,16965.09973
59636.00334,15819.89574
58571.07471,15537.3976
61962.46281,16437.04552
61352.17679,16275.15236
59902.2355,15890.52028
57882.96698,15354.86034
55392.67233,14694.24931
53107.17166,14087.96485
50784.80807,13471.9016
49969.72807,13255.68187
48368.23925,12830.84813
47737.47383,12663.52231
48024.18538,12739.5795
46844.57213,12426.65849
45922.99928,12182.18895
51026.46495,13536.00695
53766.60823,14262.89639
57436.51613,15236.42843
57669.98125,15298.36072
56797.55895,15066.92955
57358.69442,15215.78434
57354.59854,15214.69781
57461.09141,15242.94762
55753.10972,14789.86407
53713.3618,14248.77148
54286.78491,14400.88586
57743.70708,15317.91828
56691.06609,15038.67974
56228.23172,14915.9017
54221.25084,14383.50136
51988.99659,13791.3418
50444.85008,13381.7195
48806.49834,12947.10698
46967.44851,12459.25443
45681.34239,12118.0836
44800.72833,11884.47937
45042.38522,11948.58472
43981.55246,11667.17311
41929.51691,11122.82093
44239.59286,11735.62458
47250.06419,12534.22509
49891.90637,13235.03778
49982.01571,13258.94146
50121.27561,13295.88353
51915.27077,13771.78424
52619.76201,13958.66762
51870.21609,13759.83239
50321.9737,13349.12356
49252.94919,13065.53889
50293.30254,13341.51784
54581.68822,14479.11612
55155.11133,14631.2305
53938.63517,14308.5307
52558.32382,13942.36965
50240.05611,13327.39294
48290.41754,12810.20404
46152.36852,12243.0347
44878.55004,11905.12346
43993.8401,11670.4327
43621.11508,11571.55835
44837.59125,11894.25815
45247.17918,12002.91128
48233.07523,12794.9926
56637.81966,15024.55483
61270.2592,16253.42173
64207.0047,17032.46467
64059.55304,16993.34955
62671.04994,16625.01543
65128.57755,17276.93422
66283.61553,17583.33604
66472.02598,17633.31648
64977.03001,17236.73256
59599.14043,15810.11696
58128.71974,15420.05222
63207.61013,16767.35104
62613.70763,16609.804
60807.42484,16130.64369
58480.96536,15513.49391
55675.28801,14769.21997
52292.09167,13871.74512
50670.12344,13441.47872
49310.2915,13080.75033
47917.69252,12711.32969
47692.41916,12651.57047
48605.80025,12893.86695
48298.6093,12812.3771
50203.1932,13317.61415
57907.54226,15361.37953
61810.91528,16396.84386
64706.70198,17165.02149
64252.05937,17044.41652
62838.98099,16669.56322
65419.38498,17354.07794
66218.08146,17565.95154
66590.80648,17664.82589
64805.00308,17191.09824
60279.0564,15990.48115
59226.41541,15711.24261
62814.40572,16663.04403
62703.81697,16633.70769
59963.67369,15906.81824
57739.6112,15316.83175
54770.09867,14529.09656
52554.22794,13941.28312
50473.52123,13389.32522
49031.7717,13006.8662
48110.19885,12762.39666
46750.36691,12401.66827
47643.2686,12638.53209
47508.10458,12602.67656
50113.08385,13293.71047
57817.43291,15337.47584
61049.08172,16194.74904
63776.93736,16918.37889
64333.97696,17066.14714
62871.74803,16678.25547
65169.53634,17287.79953
66254.94437,17575.73032
66144.35563,17546.39398
64825.48248,17196.5309
60324.11107,16002.433
59238.70304,15714.5022
64006.30661,16979.22464
63510.70521,16847.75435
61606.12131,16342.5173
59791.64676,15861.18393
56834.42187,15076.70833
53758.41647,14260.72332
51952.13368,13781.56302
50534.95942,13405.62319
49093.20989,13023.16417
48261.74639,12802.59832
48855.64889,12960.14536
48110.19885,12762.39666
51010.08143,13531.66082
57891.15874,15357.03341
62666.95406,16623.9289
65169.53634,17287.79953
65337.4674,17332.34731
63862.95083,16941.19604
66320.47844,17593.11482
66652.24467,17681.12386
66394.20427,17612.67239
64252.05937,17044.41652
60156.18002,15957.88522
59271.47008,15723.19445
63629.48571,16879.26376
62646.47466,16618.49625
62040.28452,16457.68961
59730.20857,15844.88596
56527.23091,14995.21848
53840.33406,14282.45395
52599.28262,13953.23497
51436.05288,13644.66008
49568.3319,13149.2018
48401.00628,12839.54038
48855.64889,12960.14536
48417.3898,12843.88651
50244.15199,13328.47947
56998.25704,15120.16958
61343.98503,16272.97929
64379.03163,17078.09899
64555.15444,17124.81983
61991.13397,16444.65124
63408.30822,16820.59107
65652.85011,17416.01022
65996.90397,17507.27885
64440.46982,17094.39696
59922.7149,15895.95293
58452.29421,15505.88819
62724.29637,16639.14034
62122.20211,16479.42024
59828.50967,15870.96271
58579.26647,15539.57067
55351.71354,14683.384
53033.44583,14068.40728
51214.8754,13585.98739
49805.8929,13212.22062
48712.29311,12922.11676
47884.92549,12702.63744
47524.4881,12607.02268
46185.13555,12251.72695
46279.34078,12276.71717
50850.34213,13489.2861
53991.8816,14322.65561
57362.7903,15216.87087
57309.54387,15202.74596
56408.45041,14963.70908
58001.74748,15386.36975
58714.43049,15575.4262
58906.93682,15626.49317
57108.84578,15149.50593
54471.09948,14449.77977
54712.75636,14513.88512
59767.07148,15854.66474
59070.77199,15669.95442
58198.34969,15438.52325
57407.84497,15228.82271
55159.20721,14632.31703
53176.80161,14106.43588
51173.9166,13575.12207
48843.36125,12956.88576
47680.13152,12648.31087
47209.10539,12523.35977
46492.32651,12333.2168
45361.86381,12033.33416
43490.04694,11536.78935
45325.00089,12023.55538
48081.52769,12754.79094
50399.79541,13369.76766
50883.10917,13497.97835
50645.54817,13434.95954
52603.3785,13954.3215
52644.33729,13965.18681
52607.47438,13955.40803
51280.40947,13603.37189
49576.52366,13151.37487
50895.39681,13501.23794
55810.45203,14805.07551
56322.43695,14940.89192
55597.4663,14748.57588
54217.15496,14382.41483
51730.9562,13722.89033
48851.55301,12959.05883
47315.59826,12551.60959
46426.79244,12315.8323
44640.98904,11842.10465
44415.71568,11782.34543
45546.17838,12082.22807
45730.49295,12131.12197
48532.07442,12874.30938
57244.0098,15185.36146
61544.68312,16326.21933
64395.41515,17082.44511
64657.55142,17151.98312
63293.6236,16790.16819
65874.02759,17474.68291
67110.98316,17802.81536
67622.96807,17938.63178
65759.34297,17444.26004
60705.02785,16103.48041
59164.97722,15694.94464
63940.77254,16961.84014
63916.19726,16955.32095
62281.9414,16521.79496
60168.46766,15961.14481
56858.99714,15083.22752
54176.19617,14371.54952
52124.16061,13827.19733
50891.30093,13500.15141
49384.01733,13100.30789
48814.6901,12949.28004
49326.67502,13085.09646
48646.75904,12904.73226
51411.47761,13638.14089
59541.79812,15794.90552
63539.37636,16855.36007
66349.1496,17600.72054
66009.19161,17510.53844
65288.31684,17319.30894
67385.40707,17875.61296
68229.15822,18099.43841
68065.32304,18055.97716
65161.34459,17285.62647
60872.95891,16148.02819
59730.20857,15844.88596
63047.87084,16724.97631
62249.17437,16513.10271
60942.58885,16166.49923
58710.33461,15574.33967
55093.67314,14614.93253
52570.61146,13945.62925
51366.42293,13626.18904
49760.83823,13200.26877
48675.4302,12912.33798
47491.72107,12598.33043
48081.52769,12754.79094
48548.45794,12878.65551
50276.91903,13337.17172
57928.02165,15366.81219
62769.35104,16651.09219
65259.64569,17311.70322
65165.44046,17286.713
63674.54038,16891.2156
66816.07984,17724.58511
67758.13209,17974.48731
68139.04887,18075.53472
65706.09654,17430.13513
61122.80755,16214.3066
60041.4954,15927.46234
63137.98019,16748.88
63121.59667,16744.53388
61147.38282,16220.82579
59193.64837,15702.55036
55159.20721,14632.31703
52468.21448,13918.46596
51116.57429,13559.91063
49281.62034,13073.14461
48667.23844,12910.16492
47659.65212,12642.87822
49080.92226,13019.90458
48818.78598,12950.36658
50362.93249,13359.98888
57633.11834,15288.58193
61458.66965,16303.40217
64411.79866,17086.79124
64854.15363,17204.13662
63039.67908,16722.80325
65374.33031,17342.12609
65796.20588,17454.03882
65521.78197,17381.24122
64288.92228,17054.1953
59902.2355,15890.52028
58763.58104,15588.46457
62302.4208,16527.22762
62105.81859,16475.07412
59742.4962,15848.14555
57780.57,15327.69706
54311.36019,14407.40505
51452.4364,13649.0062
49728.07119,13191.57652
48446.06096,12851.49223
47626.88509,12634.18597
46381.73776,12303.88045
47618.69333,12632.0129
46914.20208,12445.12952
49302.09974,13078.57727
56289.66991,14932.19967
60119.3171,15948.10643
62396.62602,16552.21784
62404.81778,16554.3909
60598.53499,16075.2306
61446.38201,16300.14258
63436.97938,16828.19679
63551.664,16858.61966
61864.16171,16410.96877
57440.61201,15237.51496
57117.03754,15151.67899
60668.16494,16093.70163
59480.35993,15778.60755
57751.89884,15320.09134
55945.61605,14840.93104
53320.15738,14144.46447
50641.45229,13433.873
48912.9912,12975.3568
47741.56971,12664.60884
46430.88832,12316.91883
46242.47787,12266.93839
46525.09354,12341.90905
45922.99928,12182.18895
45185.74099,11986.61331
50088.50858,13287.19128
52996.58291,14058.6285
56199.56057,14908.29598
56486.27212,14984.35317
55511.45284,14725.75872
56830.32599,15075.6218
56842.61362,15078.88139
56387.97102,14958.27642
54598.07174,14483.46224
52931.04884,14041.244
53430.74613,14173.80082
56768.8878,15059.32383
56510.8474,14990.87236
54684.08521,14506.2794
54131.14149,14359.59767
51292.6971,13606.63148
49068.63462,13016.64498
47311.50238,12550.52306
46119.60149,12234.34245
45128.39868,11971.40187
44206.82583,11726.93233
44477.15387,11798.6434
43318.02001,11491.15504
41147.20395,10915.29345
44186.34643,11721.49967
47508.10458,12602.67656
49244.75743,13063.36583
50174.52204,13310.00844
50031.16626,13271.97984
50784.80807,13471.9016
51755.53147,13729.40952
52333.05046,13882.61043
50997.79379,13528.40123
48900.70356,12972.0972
50555.43882,13411.05585
55298.46711,14669.25909
55781.78087,14797.46979
55003.5638,14591.02884
53926.34753,14305.27111
51059.23198,13544.6992
48790.11482,12942.76086
46901.91444,12441.86993
45058.76873,11952.93084
44923.60471,11917.07531
44083.94945,11694.33639
45349.57617,12030.07456
45476.54843,12063.75703
49138.26457,13035.11602
57473.37904,15246.20721
61257.97156,16250.16214
63826.08792,16931.41726
63768.74561,16916.20582
61982.94221,16442.47818
63998.11485,16977.05158
63998.11485,16977.05158
63895.71787,16949.88829
61745.38121,16379.45936
58448.19833,15504.80166
57944.40517,15371.15831
59644.1951,15822.0688
59124.01842,15684.07933
56809.84659,15070.18914
53930.44341,14306.35764
50870.82153,13494.71876
48802.40246,12946.02045
47110.80429,12497.28302
46078.64269,12223.47713
45333.19265,12025.72844
45034.19346,11946.41165
46742.17515,12399.49521
46766.75042,12406.01439
49154.64808,13039.46214
56306.05343,14936.54579
60098.83771,15942.67378
63047.87084,16724.97631
63359.15767,16807.55269
62347.47547,16539.17946
64788.61956,17186.75212
66074.72568,17527.92295
65648.75423,17414.92369
64055.45716,16992.26301
59427.11349,15764.48264
58919.22446,15629.75276
61655.27186,16355.55567
61040.88996,16192.57598
59095.34727,15676.47361
56662.39493,15031.07402
53389.78733,14162.93551
50919.97208,13507.75713
48831.07362,12953.62617
47839.87081,12690.68559
46914.20208,12445.12952
46652.0658,12375.59152
47970.93895,12725.4546
47577.73453,12621.14759
49879.61873,13231.77818
57002.35292,15121.25611
61102.32815,16208.87395
63735.97857,16907.51357
63666.34862,16889.04254
62531.79004,16588.07337
65050.75584,17256.29012
65403.00147,17349.73181
65345.65916,17334.52037
63322.29476,16797.77391
58825.01923,15604.76254
57792.85763,15330.95666
61782.24412,16389.23814
61307.12212,16263.20051
59029.8132,15659.08911
56703.35373,15041.93933
53533.14311,14200.9641
51505.68283,13663.13111
49617.48245,13162.24018
47733.37795,12662.43578
46836.38037,12424.48543
46627.49052,12369.07233
48032.37714,12741.75257
47061.65374,12484.24465
49482.31843,13126.38465
56277.38227,14928.94007
60213.52233,15973.09665
63260.85657,16781.47594
62671.04994,16625.01543
61315.31388,16265.37357
63064.25436,16729.32244
63867.04671,16942.28257
63740.07445,16908.6001
62257.36613,16515.27577
57784.66588,15328.78359
56662.39493,15031.07402
60160.2759,15958.97175
59341.10003,15741.66549
56666.49081,15032.16055
54753.71516,14524.75043
52845.03538,14018.42684
50133.56325,13299.14312
48659.04668,12907.99185
45976.24571,12196.31385
45415.11024,12047.45906
44022.51126,11678.03842
43748.08734,11605.24082
41659.18887,11051.10986
38976.3879,10339.43186
40196.95994,10663.21819
42892.04856,11378.15578
45054.67285,11951.84431
45984.43747,12198.48691
46246.57375,12268.02492
46160.56028,12245.20776
47389.32408,12571.16715
47766.14498,12671.12803
47581.83041,12622.23412
46938.77736,12451.64871
48028.28126,12740.66603
53131.74693,14094.48403
53254.62331,14127.07997
52722.159,13985.8309
51681.80564,13709.85195
50510.38415,13399.104
48573.03322,12885.1747
46832.28449,12423.39889
44919.50884,11915.98878
44374.75688,11771.48011
43109.13016,11435.74194
42961.67851,11396.62681
42388.2554,11244.51243
41995.05098,11140.20543
45554.37013,12084.40113
48888.41593,12968.83761
52128.25649,13828.28387
51845.64082,13753.31321
50833.95862,13484.93998
52107.7771,13822.85121
51886.59961,13764.17852
51866.12021,13758.74586
51063.32786,13545.78573
49822.27642,13216.56674
50608.68525,13425.18075
54749.61928,14523.6639
54753.71516,14524.75043
52861.4189,14022.77297
51603.98394,13689.20786
50207.28908,13318.70069
47807.10378,12681.99334
45894.32812,12174.58323
44407.52392,11780.17236
43625.21096,11572.64489
42527.51529,11281.4545
42470.17298,11266.24306
41286.46385,10952.23551
39287.67473,10422.00824
41433.91551,10991.35064
43457.27991,11528.0971
45640.3836,12107.21829
45767.35586,12140.90076
46496.42239,12334.30333
47008.4073,12470.11974
47594.11805,12625.49372
48011.89775,12736.31991
47778.43262,12674.38762
46852.76389,12428.83155
48679.52608,12913.42451
53557.71839,14207.48329
53275.10271,14132.51263
52197.88644,13846.7549
50649.64405,13436.04607
49125.97693,13031.85642
46840.47625,12425.57196
44645.08492,11843.19118
43318.02001,11491.15504
42777.36394,11347.73291
41831.21581,11096.74418
42429.21419,11255.37775
42478.36474,11268.41612
42474.26886,11267.32959
47843.96669,12691.77213
51030.56083,13537.09348
53963.21044,14315.04989
54610.35938,14486.72183
54233.53848,14386.76095
55712.15092,14778.99875
55753.10972,14789.86407
55904.65725,14830.06573
54962.605,14580.16353
53103.07578,14086.87832
53918.15577,14303.09804
58165.58265,15429.831
58296.65079,15464.60001
56682.87433,15036.50667
55003.5638,14591.02884
52820.4601,14011.90766
49474.12667,13124.21158
48159.3494,12775.43504
46807.70922,12416.87971
46021.30038,12208.2657
45292.23386,12014.86313
46275.2449,12275.63064
46017.2045,12207.17917
49355.34617,13092.70218
56998.25704,15120.16958
61380.84794,16282.75807
63830.1838,16932.50379
63899.81375,16950.97482
62707.91285,16634.79422
65693.8089,17426.87553
66189.4103,17558.34582
66123.87623,17540.96132
64600.20911,17136.77168
60070.16655,15935.06806
58976.56677,15644.9642
63293.6236,16790.16819
62404.81778,16554.3909
60897.53418,16154.54738
58231.11672,15447.2155
55347.61766,14682.29747
53275.10271,14132.51263
51280.40947,13603.37189
49093.20989,13023.16417
48613.99201,12896.04001
47205.00951,12522.27324
48237.17111,12796.07913
47692.41916,12651.57047
50166.33028,13307.83537
57624.92658,15286.40887
61843.68231,16405.53611
64624.78439,17143.29087
64657.55142,17151.98312
63518.89697,16849.92741
66201.69794,17561.60542
67045.44909,17785.43086
66541.65593,17651.78751
64862.34539,17206.30968
60590.34323,16073.05753
59894.04374,15888.34721
63735.97857,16907.51357
63563.95164,16861.87926
61548.779,16327.30586
60373.26162,16015.47137
57043.31171,15132.12143
54102.47034,14351.99195
52271.61227,13866.31246
50453.04184,13383.89256
49293.90798,13076.40421
48781.92306,12940.58779
49056.34698,13013.38539
48069.24006,12751.53135
51165.72484,13572.94901
58681.66345,15566.73395
62879.93979,16680.42853
65280.12509,17317.13587
65529.97373,17383.41428
63944.86842,16962.92667
66213.98558,17564.86501
66586.7106,17663.73936
66906.18919,17748.4888
65202.30338,17296.49178
61036.79408,16191.48945
59599.14043,15810.11696
63547.56812,16857.53313
63097.02139,16738.01469
61642.98422,16352.29608
60057.87891,15931.80846
57031.02407,15128.86183
53840.33406,14282.45395
52111.87297,13823.93774
50645.54817,13434.95954
49515.08547,13135.0769
48597.60849,12891.69388
49515.08547,13135.0769
48794.2107,12943.84739
50641.45229,13433.873
58247.50024,15451.56163
62220.50321,16505.49699
64862.34539,17206.30968
63711.4033,16900.99439
61339.88915,16271.89276
61921.50402,16426.18021
64198.81294,17030.29161
64022.69013,16983.57076
62904.51506,16686.94772
58583.36235,15540.6572
58607.93762,15547.17638
61868.25759,16412.0553
60696.83609,16101.30735
59320.62063,15736.23283
57293.16035,15198.39984
55904.65725,14830.06573
52996.58291,14058.6285
51939.84604,13778.30343
50227.76847,13324.13334
49027.67582,13005.77967
48298.6093,12812.3771
48405.10216,12840.62691
46815.90097,12419.05277
47147.6672,12507.0618
51857.92846,13756.5728
55400.86409,14696.42238
58292.55491,15463.51347
58157.3909,15427.65794
57235.81804,15183.1884
58657.08818,15560.21476
58972.47089,15643.87767
59148.5937,15690.59852
57715.03593,15310.31256
55773.58911,14795.29672
54978.98852,14584.50965
59762.9756,15853.57821
59144.49782,15689.51198
58452.29421,15505.88819
57420.13261,15232.08231
55892.36962,14826.80613
53533.14311,14200.9641
51382.80645,13630.53517
49326.67502,13085.09646
48593.51261,12890.60735
47725.18619,12660.26272
47209.10539,12523.35977
45570.75365,12088.74725
43375.36232,11506.36648
46037.6839,12212.61182
49011.29231,13001.43355
51313.1765,13612.06414
51575.31278,13681.60214
51378.71057,13629.44864
52390.39277,13897.82187
52648.43317,13966.27334
52947.43236,14045.59013
52144.64001,13832.62999
50367.02837,13361.07541
51341.84766,13619.66986
56363.39574,14951.75723
57026.9282,15127.7753
56437.12157,14971.31479
55142.82369,14627.9709
52722.159,13985.8309
50571.82234,13415.40197
48478.82799,12860.18448
47385.2282,12570.08062
46017.2045,12207.17917
45755.06822,12137.64116
46721.69575,12394.06255
46275.2449,12275.63064
49666.633,13175.27855
58272.07552,15458.08082
62351.57135,16540.26599
65476.7273,17369.28938
65607.79543,17404.05838
64120.99123,17009.64752
66410.58779,17617.01851
67520.57109,17911.46849
67110.98316,17802.81536
65738.86357,17438.82738
60934.3971,16164.32616
59844.89319,15875.30884
64379.03163,17078.09899
63965.34781,16968.35933
62372.05075,16545.69865
60688.64433,16099.13429
57710.94005,15309.22603
54348.2231,14417.18383
52730.35076,13988.00397
50817.5751,13480.59385
49789.50938,13207.87449
49175.12748,13044.8948
50494.00063,13394.75788
49158.74396,13040.54867
52353.52986,13888.04309
59341.10003,15741.66549
63129.78843,16746.70694
65542.26136,17386.67388
65202.30338,17296.49178
63776.93736,16918.37889
65906.79463,17483.37516
66512.98477,17644.18179
66005.09573,17509.45191
64284.8264,17053.10877
60090.64595,15940.50072
58665.27994,15562.38782
62363.85899,16543.52559
62970.04913,16704.33222
60762.37016,16118.69185
58951.99149,15638.44501
55306.65887,14671.43216
53111.26754,14089.05138
51255.83419,13596.8527
49580.61954,13152.4614
48433.77332,12848.23263
48073.33594,12752.61788
49011.29231,13001.43355
48626.27965,12899.2996
50719.274,13454.5171
58620.22526,15550.43598
61802.72352,16394.6708
65460.34378,17364.94325
65390.71383,17346.47222
64116.89535,17008.56098
66897.99743,17746.31574
67651.63923,17946.2375
67754.03621,17973.40078
66472.02598,17633.31648
61421.80674,16293.62339
60270.86464,15988.30809
65304.70036,17323.65506
64792.71544,17187.83865
62712.00873,16635.88075
61143.28694,16219.73926
57633.11834,15288.58193
55032.23495,14598.63456
53111.26754,14089.05138
51714.57268,13718.5442
